id,date,customer_name,item_id,item_name,item_quantity,item_unit,total_amount
4138545000007968671,2025-03-05,Mcgraw Engineering,4138545000000077115,BOX for Aluminum Round Wire Enamel - #11,2.0,pcs,0.0
4138545000007968651,2025-03-19,EKVA Electrical,4138545000000076782,Enameled Round Wire #11,24.9,kg,10707.0
4138545000007968651,2025-03-19,EKVA Electrical,4138545000000077115,BOX for Aluminum Round Wire Enamel - #11,1.0,pcs,0.0
4138545000007968651,2025-03-19,EKVA Electrical,4138545000000076764,Enameled Round Wire #9,28.2,kg,12126.0
4138545000007968651,2025-03-19,EKVA Electrical,4138545000000077097,BOX for Aluminum Round Wire Enamel - #9,1.0,pcs,0.0
4138545000007968651,2025-03-19,EKVA Electrical,4138545000000527048,Enameled Round Wire #17,25.2,kg,10836.0
4138545000007968651,2025-03-19,EKVA Electrical,4138545000000527083,BOX for Aluminum Round Wire Enamel - #17,1.0,pcs,0.0
4138545000007968651,2025-03-19,EKVA Electrical,4138545000000076980,Diamond Dotted Paper 010,48.9,kg,17115.0
4138545000007968651,2025-03-19,EKVA Electrical,4138545000000085028,BOX of DDP 010,1.0,,0.0
4138545000007968651,2025-03-19,EKVA Electrical,4138545000000076926,Fiberglass Tape,100.0,pcs,6000.0
4138545000007968435,2025-03-05,Wescor Transformer Corporation,4138545000000076944,Pressed Board 1/16,3.0,pcs,2550.0
4138545000007968435,2025-03-05,Wescor Transformer Corporation,4138545000000076962,Pressed Board 1/8,3.0,pcs,4350.0
4138545000007968435,2025-03-05,Wescor Transformer Corporation,4138545000002026187,Dog Bone 1/4,10.0,,1350.0
4138545000007968435,2025-03-05,Wescor Transformer Corporation,4138545000002146021,Dog BONE 3/8,10.0,,2200.0
4138545000007968435,2025-03-05,Wescor Transformer Corporation,4138545000003447001,Dog Bone 1/2,10.0,pcs,2650.0
4138545000007968435,2025-03-05,Wescor Transformer Corporation,4138545000000076773,Enameled Round Wire #10,27.5,kg,11825.0
4138545000007968435,2025-03-05,Wescor Transformer Corporation,4138545000000077106,BOX for Aluminum Round Wire Enamel - #10,1.0,pcs,0.0
4138545000007968419,2025-03-05,Wescor Transformer Corporation,4138545000000609035,Bare Aluminum Flat Wire 5/8,54.1,kg,17853.0
4138545000007968419,2025-03-05,Wescor Transformer Corporation,4138545000000609052,Bare Aluminum Flat Wire 1/2,51.0,kg,16830.0
4138545000007968419,2025-03-05,Wescor Transformer Corporation,4138545000000609088,BOX of Bare Aluminum Flat Wire 5/8,1.0,pcs,0.0
4138545000007968419,2025-03-05,Wescor Transformer Corporation,4138545000000609079,BOX of Bare Aluminum Flat Wire 1/2,1.0,pcs,0.0
4138545000007968391,2025-03-05,Tito & Tet Electrical Supply and Services,4138545000000076917,Fiberglass Coated Flat Wire 5/8,200.8,kg,75300.0
4138545000007968391,2025-03-05,Tito & Tet Electrical Supply and Services,4138545000000077250,BOX for FIBERGLASS Flat Wire - 5/8,4.0,pcs,0.0
4138545000007968255,2025-03-05,Electromechtech Industrial Services Inc.,4138545000000076854,Enameled Flat Wire 3/8,102.7,kg,48599.11
4138545000007968255,2025-03-05,Electromechtech Industrial Services Inc.,4138545000000077187,BOX for ENAMEL Flat Wire Enamel - 3/8,2.0,pcs,0.0
4138545000007968013,2025-03-05,I-Core Enterprises,4138545000000076980,Diamond Dotted Paper 010,244.0,kg,85400.0
4138545000007968013,2025-03-05,I-Core Enterprises,4138545000000085028,BOX of DDP 010,4.0,,0.0
4138545000007968013,2025-03-05,I-Core Enterprises,4138545000000076989,Diamond Dotted Paper 007,63.0,kg,22050.0
4138545000007968013,2025-03-05,I-Core Enterprises,4138545000000085053,BOX of DDP 007,1.0,kg,350.0
4138545000007968013,2025-03-05,I-Core Enterprises,4138545000000219046,Pressure Relief Valve,50.0,pcs,10000.0
4138545000007968013,2025-03-05,I-Core Enterprises,4138545000001309051,Rubber Gasket Sheet 1/4 (6mm),6.5,m,11050.0
4138545000007970011,2025-03-05,Isoprime Power Transformer & Electrical Solution Co.,4138545000000077007,FDMD,5.3,kg,2226.0
4138545000007970011,2025-03-05,Isoprime Power Transformer & Electrical Solution Co.,4138545000002431068,Red Pulley SM35,100.0,,3000.0
4138545000007970011,2025-03-05,Isoprime Power Transformer & Electrical Solution Co.,4138545000002431059,Red Pulley SM25,45.0,,900.0
4138545000007970011,2025-03-05,Isoprime Power Transformer & Electrical Solution Co.,4138545000003447001,Dog Bone 1/2,5.0,pcs,1325.0
4138545000007970001,2025-03-05,NDF ,4138545000000357019,Body Ground,200.0,pcs,40000.0
4138545000007969001,2025-03-05,Transphil Trading,4138545000000076944,Pressed Board 1/16,5.0,pcs,4250.0
4138545000007969001,2025-03-05,Transphil Trading,4138545000000076746,Enameled Round Wire #7,27.6,kg,11868.0
4138545000007969001,2025-03-05,Transphil Trading,4138545000000077079,BOX for Aluminum Round Wire Enamel - #7,1.0,pcs,0.0
4138545000007969001,2025-03-05,Transphil Trading,4138545000000076872,Fiberglass Coated Flat Wire 1/2,48.3,kg,19320.0
4138545000007969001,2025-03-05,Transphil Trading,4138545000000077205,BOX for FIBERGLASS Flat Wire - 1/2,1.0,pcs,0.0
4138545000007961001,2025-03-05,Veril,4138545000000076908,Fiberglass Coated Flat Wire 3/8,53.2,kg,22610.0
4138545000007961001,2025-03-05,Veril,4138545000000076917,Fiberglass Coated Flat Wire 5/8,52.2,kg,22185.0
4138545000007961001,2025-03-05,Veril,4138545000000077241,BOX for FIBERGLASS Flat Wire - 3/8,1.0,pcs,0.0
4138545000007961001,2025-03-05,Veril,4138545000000077250,BOX for FIBERGLASS Flat Wire - 5/8,1.0,pcs,0.0
4138545000007961001,2025-03-05,Veril,4138545000000609061,Bare Aluminum Flat Wire 3/4,52.1,kg,17714.0
4138545000007961001,2025-03-05,Veril,4138545000000609070,BOX of Bare Aluminum Flat Wire 3/4,1.0,pcs,0.0
4138545000007956011,2025-03-05,Power Volts,4138545000000609061,Bare Aluminum Flat Wire 3/4,101.2,kg,34408.0
4138545000007956011,2025-03-05,Power Volts,4138545000000609035,Bare Aluminum Flat Wire 5/8,104.6,kg,35564.0
4138545000007956011,2025-03-05,Power Volts,4138545000000609070,BOX of Bare Aluminum Flat Wire 3/4,2.0,pcs,0.0
4138545000007956011,2025-03-05,Power Volts,4138545000000609088,BOX of Bare Aluminum Flat Wire 5/8,2.0,pcs,0.0
4138545000007956011,2025-03-05,Power Volts,4138545000000076791,Enameled Round Wire #12,25.3,kg,10879.0
4138545000007956011,2025-03-05,Power Volts,4138545000000077124,BOX for Aluminum Round Wire Enamel - #12,1.0,pcs,0.0
4138545000007948055,2025-03-05,BM Power General Construction and Sales Corp.,4138545000000076836,Enameled Flat Wire 1/4,201.4,kg,95305.36
4138545000007948055,2025-03-05,BM Power General Construction and Sales Corp.,4138545000000077169,BOX for ENAMEL Flat Wire Enamel - 1/4,4.0,pcs,0.0
4138545000007929925,2025-03-04,Charls Electrical,4138545000000076800,Enameled Round Wire #13,23.1,kg,9933.0
4138545000007929925,2025-03-04,Charls Electrical,4138545000000077133,BOX for Aluminum Round Wire Enamel - #13,1.0,pcs,0.0
4138545000007929679,2025-03-04,Brando,4138545000000076773,Enameled Round Wire #10,54.5,kg,23435.0
4138545000007929679,2025-03-04,Brando,4138545000000077106,BOX for Aluminum Round Wire Enamel - #10,2.0,pcs,0.0
4138545000007929679,2025-03-04,Brando,4138545000000076809,Enameled Round Wire #14,24.7,kg,10621.0
4138545000007929679,2025-03-04,Brando,4138545000000077142,BOX for Aluminum Round Wire Enamel - #14,1.0,pcs,0.0
4138545000007929679,2025-03-04,Brando,4138545000000077025,Crepe Tubing 8 x 12,25.0,pcs,1125.0
4138545000007929655,2025-03-04,Ecfr Enterprises,4138545000000076746,Enameled Round Wire #7,114.0,kg,43767.86
4138545000007929655,2025-03-04,Ecfr Enterprises,4138545000007449001,Wooden Spool #7,2.0,,0.0
4138545000007929655,2025-03-04,Ecfr Enterprises,4138545000000076980,Diamond Dotted Paper 010,61.0,kg,19062.5
4138545000007929655,2025-03-04,Ecfr Enterprises,4138545000000085028,BOX of DDP 010,1.0,,0.0
4138545000007929655,2025-03-04,Ecfr Enterprises,4138545000000076926,Fiberglass Tape,10.0,pcs,535.71
4138545000007929655,2025-03-04,Ecfr Enterprises,4138545000001119059,Primary Bushing 18kv,6.0,,7500.0
4138545000007929655,2025-03-04,Ecfr Enterprises,4138545000000869001,Mylar,3.0,kg,616.07
4138545000007929655,2025-03-04,Ecfr Enterprises,4138545000000076989,Diamond Dotted Paper 007,2.9,kg,906.25
4138545000007929655,2025-03-04,Ecfr Enterprises,4138545000000076773,Enameled Round Wire #10,24.6,kg,9444.64
4138545000007929655,2025-03-04,Ecfr Enterprises,4138545000000077106,BOX for Aluminum Round Wire Enamel - #10,1.0,pcs,0.0
4138545000007929655,2025-03-04,Ecfr Enterprises,4138545000000428011,Rubber Cork 4.8mm,1.0,pcs,2232.14
4138545000007929655,2025-03-04,Ecfr Enterprises,4138545000000219046,Pressure Relief Valve,10.0,pcs,1785.72
4138545000007929629,2025-03-04,BM Power General Construction and Sales Corp.,4138545000000076980,Diamond Dotted Paper 010,63.0,kg,19687.5
4138545000007929629,2025-03-04,BM Power General Construction and Sales Corp.,4138545000000085028,BOX of DDP 010,1.0,,0.0
4138545000007929629,2025-03-04,BM Power General Construction and Sales Corp.,4138545000000076944,Pressed Board 1/16,5.0,pcs,3794.64
4138545000007929619,2025-03-04,RB Velasco Power System Co.,4138545000000076926,Fiberglass Tape,200.0,pcs,12000.0
4138545000007929247,2025-03-04,Wescor Transformer Corporation,4138545000000170109,Cotton Tape,50.0,pcs,2500.0
4138545000007929247,2025-03-04,Wescor Transformer Corporation,4138545000000219001,Dog Bone 3/4,1.0,pcs,400.0
4138545000007929247,2025-03-04,Wescor Transformer Corporation,4138545000004949045,Flat Bar - Aluminum (1/4 x 2),2.0,pcs,1320.0
4138545000007929247,2025-03-04,Wescor Transformer Corporation,4138545000004949036,Flat Bar - Aluminum (1/4 x 2.33),3.0,pcs,2280.0
4138545000007929247,2025-03-04,Wescor Transformer Corporation,4138545000000076890,Fiberglass Coated Flat Wire 3/16,50.2,kg,21335.0
4138545000007929247,2025-03-04,Wescor Transformer Corporation,4138545000000077223,BOX for FIBERGLASS Flat Wire - 3/16,1.0,pcs,0.0
4138545000007945001,2025-03-04,Wescor Transformer Corporation,4138545000000609035,Bare Aluminum Flat Wire 5/8,105.6,kg,34848.0
4138545000007945001,2025-03-04,Wescor Transformer Corporation,4138545000000609088,BOX of Bare Aluminum Flat Wire 5/8,2.0,pcs,0.0
4138545000007939257,2025-03-04,RJC Power Transformer Supply & Repair Services,4138545000000076773,Enameled Round Wire #10,133.2,kg,57276.0
4138545000007939257,2025-03-04,RJC Power Transformer Supply & Repair Services,4138545000000077106,BOX for Aluminum Round Wire Enamel - #10,5.0,pcs,0.0
4138545000007939223,2025-03-04,Nestor,4138545000000609052,Bare Aluminum Flat Wire 1/2,50.4,kg,16632.0
4138545000007939223,2025-03-04,Nestor,4138545000001035081,Bare Aluminum Flat Wire 3/8,50.5,kg,16665.0
4138545000007939223,2025-03-04,Nestor,4138545000000609035,Bare Aluminum Flat Wire 5/8,54.3,kg,17919.0
4138545000007939223,2025-03-04,Nestor,4138545000000609079,BOX of Bare Aluminum Flat Wire 1/2,1.0,pcs,0.0
4138545000007939223,2025-03-04,Nestor,4138545000001035068,BOX of Bare Aluminum Flat Wire 3/8,1.0,pcs,0.0
4138545000007939223,2025-03-04,Nestor,4138545000000609088,BOX of Bare Aluminum Flat Wire 5/8,1.0,pcs,0.0
4138545000007939223,2025-03-04,Nestor,4138545000004949045,Flat Bar - Aluminum (1/4 x 2),10.0,pcs,6600.0
4138545000007939125,2025-03-04,Xcrey Power Engineering and Electrical Supply,4138545000000076836,Enameled Flat Wire 1/4,109.0,kg,57770.0
4138545000007939125,2025-03-04,Xcrey Power Engineering and Electrical Supply,4138545000000077169,BOX for ENAMEL Flat Wire Enamel - 1/4,2.0,pcs,0.0
4138545000007939125,2025-03-04,Xcrey Power Engineering and Electrical Supply,4138545000000170109,Cotton Tape,200.0,pcs,10000.0
4138545000007939125,2025-03-04,Xcrey Power Engineering and Electrical Supply,4138545000000076935,Primary Bushing 15 KVA,9.0,pcs,9900.0
4138545000007939125,2025-03-04,Xcrey Power Engineering and Electrical Supply,4138545000005373251,Yellow Polyester Shrink Tape,1.0,pcs,0.0
4138545000007939085,2025-03-03,Ac Volts Electrical Supply,4138545000000868003,Micro Tape (Densilflex),5.0,roll,14285.71
4138545000007939085,2025-03-03,Ac Volts Electrical Supply,4138545000002209018,Secondary Bushing Double Eye 1.2KV/833A,9.0,pcs,31339.29
4138545000007939085,2025-03-03,Ac Volts Electrical Supply,4138545000000357019,Body Ground,12.0,pcs,2142.86
4138545000007941013,2025-03-03,Rmju,4138545000005838001,Amorphous Core - 25KVA Wide WIndow,168.4,,50520.0
4138545000007941013,2025-03-03,Rmju,4138545000005373242,Adhesive Tape with Fiberglass,1.0,pcs,0.0
4138545000007939001,2025-03-03,AIDC,4138545000002006233,Fuse Cut Out (Porcelain),15.0,pcs,31500.0
4138545000007939001,2025-03-03,AIDC,4138545000002966107,Shipping Cost,1.0,,1550.0
4138545000007937269,2025-03-03,Rowenica Enterprises,4138545000000869001,Mylar,5.1,kg,1173.0
4138545000007937207,2025-03-03,I-Core Enterprises,4138545000000077025,Crepe Tubing 8 x 12,100.0,pcs,4500.0
4138545000007937207,2025-03-03,I-Core Enterprises,4138545000000077061,Crepe Tubing 18 x 20,100.0,pcs,5300.0
4138545000007937133,2025-03-03,R-jen Electrical Products Trading,4138545000000076944,Pressed Board 1/16,3.0,pcs,2550.0
4138545000007937133,2025-03-03,R-jen Electrical Products Trading,4138545000001554039,Rubber Cork 6mm 2 X 1 Meter,1.0,pcs,5800.0
4138545000007937133,2025-03-03,R-jen Electrical Products Trading,4138545000002847240,Dog Bone 5/8,10.0,pcs,3200.0
4138545000007937133,2025-03-03,R-jen Electrical Products Trading,4138545000005373224,AMA 0.25,5.0,kg,5000.0
4138545000007937087,2025-03-03,Wescor Transformer Corporation,4138545000000609035,Bare Aluminum Flat Wire 5/8,105.9,kg,34947.0
4138545000007937087,2025-03-03,Wescor Transformer Corporation,4138545000000609088,BOX of Bare Aluminum Flat Wire 5/8,2.0,pcs,0.0
4138545000007937077,2025-03-03,Wescor Transformer Corporation,4138545000000076926,Fiberglass Tape,200.0,pcs,12000.0
4138545000007937037,2025-03-03,Tess Electrical,4138545000000455019,Secondary Bushing -  Spade 1.2/1200a,1.0,,4642.86
4138545000007937001,2025-03-03,Krista-Camille Enterprises,4138545000000077043,Crepe Tubing 14 x 16,200.0,pcs,9800.0
4138545000007931001,2025-03-02,Rowenica Enterprises,4138545000000076818,Enameled Round Wire #15,26.2,kg,11266.0
4138545000007931001,2025-03-02,Rowenica Enterprises,4138545000000077151,BOX for Aluminum Round Wire Enamel - #15,1.0,pcs,0.0
4138545000007929025,2025-03-01,Power Volts,4138545000000076800,Enameled Round Wire #13,53.9,kg,23177.0
4138545000007929025,2025-03-01,Power Volts,4138545000000077133,BOX for Aluminum Round Wire Enamel - #13,2.0,pcs,0.0
4138545000007929001,2025-03-01,NDF ,4138545000000076764,Enameled Round Wire #9,175.8,kg,75594.0
4138545000007929001,2025-03-01,NDF ,4138545000000076782,Enameled Round Wire #11,111.5,kg,47945.0
4138545000007929001,2025-03-01,NDF ,4138545000000076791,Enameled Round Wire #12,123.0,kg,52890.0
4138545000007929001,2025-03-01,NDF ,4138545000000076980,Diamond Dotted Paper 010,187.0,kg,65450.0
4138545000007929001,2025-03-01,NDF ,4138545000007449019,Wooden Spool #9,3.0,,0.0
4138545000007929001,2025-03-01,NDF ,4138545000000077115,BOX for Aluminum Round Wire Enamel - #11,5.0,pcs,0.0
4138545000007929001,2025-03-01,NDF ,4138545000000077124,BOX for Aluminum Round Wire Enamel - #12,5.0,pcs,0.0
4138545000007929001,2025-03-01,NDF ,4138545000000085028,BOX of DDP 010,3.0,,0.0
4138545000007925447,2025-03-01,Starwye,4138545000002847240,Dog Bone 5/8,1.0,pcs,320.0
4138545000007925447,2025-03-01,Starwye,4138545000003447001,Dog Bone 1/2,1.0,pcs,265.0
4138545000007925423,2025-03-01,Isoprime Power Transformer & Electrical Solution Co.,4138545000000077007,FDMD,5.0,kg,2100.0
4138545000007925423,2025-03-01,Isoprime Power Transformer & Electrical Solution Co.,4138545000003447001,Dog Bone 1/2,10.0,pcs,2650.0
4138545000007925407,2025-03-01,Andrei,4138545000000910032,Round Copper Wire - Heavy Formex #12,41.04,,31190.4
4138545000007925407,2025-03-01,Andrei,4138545000004283062,Box of Copper Enameled #12,1.0,,0.0
4138545000007925407,2025-03-01,Andrei,4138545000000076935,Primary Bushing 15 KVA,12.0,pcs,13200.0
4138545000007925407,2025-03-01,Andrei,4138545000002209009,Secondary Bushing 1.2KV/250A,12.0,pcs,8400.0
4138545000007925395,2025-03-01,Wescor Transformer Corporation,4138545000000076881,Fiberglass Coated Flat Wire 1/4,51.4,kg,21845.0
4138545000007925395,2025-03-01,Wescor Transformer Corporation,4138545000000077214,BOX for FIBERGLASS Flat Wire - 1/4,1.0,pcs,0.0
4138545000007925395,2025-03-01,Wescor Transformer Corporation,4138545000002026187,Dog Bone 1/4,15.0,,2025.0
4138545000007925395,2025-03-01,Wescor Transformer Corporation,4138545000002847240,Dog Bone 5/8,15.0,pcs,4800.0
4138545000007925395,2025-03-01,Wescor Transformer Corporation,4138545000000077007,FDMD,20.0,kg,8400.0
4138545000007925383,2025-03-01,Wescor Transformer Corporation,4138545000000076908,Fiberglass Coated Flat Wire 3/8,53.7,kg,22822.5
4138545000007925383,2025-03-01,Wescor Transformer Corporation,4138545000000077241,BOX for FIBERGLASS Flat Wire - 3/8,1.0,pcs,0.0
4138545000007925371,2025-03-01,Wescor Transformer Corporation,4138545000000609035,Bare Aluminum Flat Wire 5/8,51.5,kg,16995.0
4138545000007925371,2025-03-01,Wescor Transformer Corporation,4138545000000609088,BOX of Bare Aluminum Flat Wire 5/8,1.0,pcs,0.0
4138545000007915421,2025-02-28,Mega Masterlink Fabricator & Electrical Svcs. Corp.,4138545000000609035,Bare Aluminum Flat Wire 5/8,102.8,kg,31207.14
4138545000007915421,2025-02-28,Mega Masterlink Fabricator & Electrical Svcs. Corp.,4138545000000609088,BOX of Bare Aluminum Flat Wire 5/8,2.0,pcs,0.0
4138545000007915283,2025-02-28,Brando,4138545000000076764,Enameled Round Wire #9,21.3,kg,9159.0
4138545000007915283,2025-02-28,Brando,4138545000000077097,BOX for Aluminum Round Wire Enamel - #9,1.0,pcs,0.0
4138545000007915283,2025-02-28,Brando,4138545000000076926,Fiberglass Tape,50.0,pcs,3000.0
4138545000007915283,2025-02-28,Brando,4138545000000077025,Crepe Tubing 8 x 12,30.0,pcs,1350.0
4138545000007915283,2025-02-28,Brando,4138545000000077061,Crepe Tubing 18 x 20,20.0,pcs,1060.0
4138545000007915283,2025-02-28,Brando,4138545000000076791,Enameled Round Wire #12,50.7,kg,21801.0
4138545000007915283,2025-02-28,Brando,4138545000000077124,BOX for Aluminum Round Wire Enamel - #12,2.0,pcs,0.0
4138545000007915283,2025-02-28,Brando,4138545000000076953,Pressed Board 1/32,2.0,pcs,1100.0
4138545000007915283,2025-02-28,Brando,4138545000000076971,Tap Changer,10.0,pcs,10500.0
4138545000007915283,2025-02-28,Brando,4138545000000076935,Primary Bushing 15 KVA,12.0,pcs,12600.0
4138545000007915147,2025-02-28,Ac Volts Electrical Supply,4138545000000609035,Bare Aluminum Flat Wire 5/8,158.2,kg,48025.0
4138545000007915147,2025-02-28,Ac Volts Electrical Supply,4138545000000609088,BOX of Bare Aluminum Flat Wire 5/8,3.0,pcs,0.0
4138545000007915147,2025-02-28,Ac Volts Electrical Supply,4138545000001035047,Bare Aluminum Flat Wire 1/4,52.4,kg,15907.14
4138545000007915147,2025-02-28,Ac Volts Electrical Supply,4138545000001035090,BOX of Bare Aluminum Flat Wire 1/4,1.0,pcs,0.0
4138545000007915147,2025-02-28,Ac Volts Electrical Supply,4138545000003802001,Fiberglass Coated Flat Wire 5/16,105.6,kg,40071.43
4138545000007915147,2025-02-28,Ac Volts Electrical Supply,4138545000003800001,BOX for FIBERGLASS Flat Wire - 5/16,2.0,pcs,0.0
4138545000007915147,2025-02-28,Ac Volts Electrical Supply,4138545000000076971,Tap Changer,6.0,pcs,5892.86
4138545000007915147,2025-02-28,Ac Volts Electrical Supply,4138545000000076944,Pressed Board 1/16,10.0,pcs,7589.28
4138545000007915137,2025-02-28,Isoprime Power Transformer & Electrical Solution Co.,4138545000003447001,Dog Bone 1/2,5.0,pcs,1325.0
4138545000007915057,2025-02-28,Transphil Trading,4138545000000609061,Bare Aluminum Flat Wire 3/4,54.1,kg,17853.0
4138545000007915057,2025-02-28,Transphil Trading,4138545000000609070,BOX of Bare Aluminum Flat Wire 3/4,1.0,pcs,0.0
4138545000007910001,2025-02-28,Realpower Electrical Services,4138545000000076917,Fiberglass Coated Flat Wire 5/8,105.8,kg,40147.32
4138545000007910001,2025-02-28,Realpower Electrical Services,4138545000000076872,Fiberglass Coated Flat Wire 1/2,54.0,kg,20491.07
4138545000007910001,2025-02-28,Realpower Electrical Services,4138545000000076908,Fiberglass Coated Flat Wire 3/8,52.6,kg,19959.82
4138545000007910001,2025-02-28,Realpower Electrical Services,4138545000000076944,Pressed Board 1/16,5.0,pcs,3794.64
4138545000007910001,2025-02-28,Realpower Electrical Services,4138545000000076926,Fiberglass Tape,50.0,pcs,2678.58
4138545000007910001,2025-02-28,Realpower Electrical Services,4138545000000077250,BOX for FIBERGLASS Flat Wire - 5/8,2.0,pcs,0.0
4138545000007910001,2025-02-28,Realpower Electrical Services,4138545000000077205,BOX for FIBERGLASS Flat Wire - 1/2,1.0,pcs,0.0
4138545000007910001,2025-02-28,Realpower Electrical Services,4138545000000077241,BOX for FIBERGLASS Flat Wire - 3/8,1.0,pcs,0.0
4138545000007909001,2025-02-27,Jerry,4138545000000076791,Enameled Round Wire #12,54.8,kg,23564.0
4138545000007909001,2025-02-27,Jerry,4138545000000077124,BOX for Aluminum Round Wire Enamel - #12,2.0,pcs,0.0
4138545000007909001,2025-02-27,Jerry,4138545000000357019,Body Ground,10.0,pcs,2000.0
4138545000007906449,2025-02-27,NDF ,4138545000000076737,Enameled Round Wire #6,221.1,kg,88834.82
4138545000007906449,2025-02-27,NDF ,4138545000007002001,Wooden Spool #6,4.0,,0.0
4138545000007906295,2025-02-27,RJC Power Transformer Supply & Repair Services,4138545000000076935,Primary Bushing 15 KVA,100.0,pcs,105000.0
4138545000007906295,2025-02-27,RJC Power Transformer Supply & Repair Services,4138545000000076971,Tap Changer,50.0,pcs,52500.0
4138545000007906295,2025-02-27,RJC Power Transformer Supply & Repair Services,4138545000000076737,Enameled Round Wire #6,21.71,kg,9769.5
4138545000007906295,2025-02-27,RJC Power Transformer Supply & Repair Services,4138545000000076746,Enameled Round Wire #7,74.5,kg,32035.0
4138545000007906295,2025-02-27,RJC Power Transformer Supply & Repair Services,4138545000000076773,Enameled Round Wire #10,78.4,kg,33712.0
4138545000007906295,2025-02-27,RJC Power Transformer Supply & Repair Services,4138545000000077070,BOX for Aluminum Round Wire Enamel - #6,1.0,pcs,0.0
4138545000007906295,2025-02-27,RJC Power Transformer Supply & Repair Services,4138545000000077079,BOX for Aluminum Round Wire Enamel - #7,3.0,pcs,0.0
4138545000007906295,2025-02-27,RJC Power Transformer Supply & Repair Services,4138545000000077106,BOX for Aluminum Round Wire Enamel - #10,3.0,pcs,0.0
4138545000007906295,2025-02-27,RJC Power Transformer Supply & Repair Services,4138545000000076980,Diamond Dotted Paper 010,63.0,kg,20790.0
4138545000007906295,2025-02-27,RJC Power Transformer Supply & Repair Services,4138545000000085028,BOX of DDP 010,1.0,,0.0
4138545000007906121,2025-02-27,Wescor Transformer Corporation,4138545000000076890,Fiberglass Coated Flat Wire 3/16,50.4,kg,21420.0
4138545000007906121,2025-02-27,Wescor Transformer Corporation,4138545000000077223,BOX for FIBERGLASS Flat Wire - 3/16,1.0,pcs,0.0
4138545000007906109,2025-02-27,Wescor Transformer Corporation,4138545000001035081,Bare Aluminum Flat Wire 3/8,56.3,kg,18579.0
4138545000007906109,2025-02-27,Wescor Transformer Corporation,4138545000001035068,BOX of Bare Aluminum Flat Wire 3/8,1.0,pcs,0.0
4138545000007906085,2025-02-27,Transphil Trading,4138545000000076764,Enameled Round Wire #9,27.3,kg,11739.0
4138545000007906085,2025-02-27,Transphil Trading,4138545000000077097,BOX for Aluminum Round Wire Enamel - #9,1.0,pcs,0.0
4138545000007906085,2025-02-27,Transphil Trading,4138545000002146021,Dog BONE 3/8,10.0,,2200.0
4138545000007906085,2025-02-27,Transphil Trading,4138545000003447001,Dog Bone 1/2,10.0,pcs,2650.0
4138545000007906085,2025-02-27,Transphil Trading,4138545000000170109,Cotton Tape,50.0,pcs,2500.0
4138545000007906001,2025-02-27,Krista-Camille Enterprises,4138545000000427001,Secondary Bushing Single Eye 1.2KV/625A,18.0,pcs,36000.0
4138545000007900001,2025-02-26,Nanong Enterprises,4138545000000076971,Tap Changer,6.0,pcs,6300.0
4138545000007898001,2025-02-27,Transphil Trading,4138545000000609035,Bare Aluminum Flat Wire 5/8,208.0,kg,66560.0
4138545000007898001,2025-02-27,Transphil Trading,4138545000000609088,BOX of Bare Aluminum Flat Wire 5/8,4.0,pcs,0.0
4138545000007898001,2025-02-27,Transphil Trading,4138545000000076926,Fiberglass Tape,200.0,pcs,12000.0
4138545000007898001,2025-02-27,Transphil Trading,4138545000002847240,Dog Bone 5/8,20.0,pcs,6400.0
4138545000007894079,2025-02-26,3'S Power System,4138545000000609035,Bare Aluminum Flat Wire 5/8,53.0,kg,17490.0
4138545000007894079,2025-02-26,3'S Power System,4138545000000609088,BOX of Bare Aluminum Flat Wire 5/8,1.0,pcs,0.0
4138545000007894079,2025-02-26,3'S Power System,4138545000000076764,Enameled Round Wire #9,84.9,kg,36507.0
4138545000007894079,2025-02-26,3'S Power System,4138545000000077097,BOX for Aluminum Round Wire Enamel - #9,3.0,pcs,0.0
4138545000007894079,2025-02-26,3'S Power System,4138545000000076818,Enameled Round Wire #15,50.2,kg,21586.0
4138545000007894079,2025-02-26,3'S Power System,4138545000000077151,BOX for Aluminum Round Wire Enamel - #15,2.0,pcs,0.0
4138545000007894079,2025-02-26,3'S Power System,4138545000000076980,Diamond Dotted Paper 010,20.2,kg,7070.0
4138545000007894079,2025-02-26,3'S Power System,4138545000000076926,Fiberglass Tape,20.0,pcs,1200.0
4138545000007894079,2025-02-26,3'S Power System,4138545000000076971,Tap Changer,10.0,pcs,11000.0
4138545000007894079,2025-02-26,3'S Power System,4138545000000427001,Secondary Bushing Single Eye 1.2KV/625A,9.0,pcs,19800.0
4138545000007894079,2025-02-26,3'S Power System,4138545000006586131,Secondary Bushing - 125A 1/2 Connector x 3/8 Rod,9.0,pcs,5850.0
4138545000007894079,2025-02-26,3'S Power System,4138545000003555047,Transformer Lock,24.0,,3240.0
4138545000007893001,2025-02-26,Wescor Transformer Corporation,4138545000002146021,Dog BONE 3/8,20.0,,4400.0
4138545000007884489,2025-02-26,GMD Power Equipment Supply,4138545000000076980,Diamond Dotted Paper 010,632.0,kg,197500.0
4138545000007884489,2025-02-26,GMD Power Equipment Supply,4138545000000085028,BOX of DDP 010,10.0,,0.0
4138545000007888001,2025-02-26,Isoprime Power Transformer & Electrical Solution Co.,4138545000002847240,Dog Bone 5/8,3.0,pcs,960.0
4138545000007888001,2025-02-26,Isoprime Power Transformer & Electrical Solution Co.,4138545000002146021,Dog BONE 3/8,10.0,,2200.0
